Practice Name,Veterinarian Name(s),Specialties,Address,City,State,ZIP Code,Phone,Email,Website,Certification Bodies,Species Treated,Practice Description,Year Established,Telehealth Available,Featured Listing,Latitude,Longitude,Slug,Image URL,Logo Image URL,Google Rating,Google Reviews,Google Place ID,Google Maps URL
Goodheart Animal Health Center,Dr. Dr Robb,Nutritional Therapy,2306 E 6th Ave,Denver,CO,80206,17207807766,cherrycreekinfo@goodheart.vet,https://goodheartcherrycreek.com,"DVM, VMD","Dogs, Cats","Goodheart Animal Health Center in Denver treats dogs and cats with a preventive-care philosophy centered on nutrition, wellness visits, and comprehensive diagnostics. The practice offers nutritional therapy and consultation, professional dental care, vaccinations tailored to individual risk factors, surgery, and heartworm testing. Extended 30-minute appointments allow veterinarians to discuss each pet's lifestyle and health needs in depth before developing customized care plans.",,,,39.7254366,-104.9591921,goodheart-animal-health-center-denver-colorado,,https://goodheartcherrycreek.com/wp-content/uploads/2021/08/Goodheart-Logo.png,4.8,545,ChIJ3VAQcHF_bIcRIzqoMXUCstI,https://www.google.com/maps/search/?api=1&query=Goodheart%20Animal%20Health%20Center&query_place_id=ChIJ3VAQcHF_bIcRIzqoMXUCstI
Integrative Pet Wellness Center,"Dr. Lily Chen, DVM, CVA, CAAS, IVCCP; Dr. Trina Hazzah, DVM",Acupuncture|Traditional Chinese Veterinary Medicine | Herbal Medicine,739 Deep Valley Dr,Rolling Hills Estates,CA,90274,(213) 316-6886,,https://integrativepet.com,Chi University|IVAS,Dogs|Cats,"Integrative Pet Wellness Center in Rolling Hills Estates treats dogs and cats using a combined Eastern and Western approach, offering acupuncture, herbal medicine, and nutritional therapy alongside conventional veterinary medicine. Led by Dr. Lily Chen and Dr. Trina Hazzah, a board-certified oncologist, the practice specializes in integrative oncology care for cancer and chronic diseases including kidney failure, pancreatitis, and arthritis. The practice emphasizes individualized treatment plans that address underlying imbalances rather than masking symptoms, and incorporates emotional support modalities alongside medical care. All veterinarians hold CVA (Certified Veterinary Acupuncture) credentials and provide transparent, client-centered care in an open treatment space.",,,,33.7696876,-118.3695353,integrative-pet-wellness-center,,,,,,
Watkins Veterinary Clinic,Dr. Carl Larson,Nutritional Therapy,415 School Ave S,Watkins,MN,55389,(320) 764-7400,watkinsvetclinic@gmail.com,https://animalsincvet.com,DVM,"Dogs, Cats, Horses","Watkins Veterinary Clinic provides nutritional therapy services focused on achieving proper dietary balance for pets. The clinic's veterinarians and technicians offer personalized nutrition consultations and weight management plans tailored to individual animals' health needs, reflecting their belief that veterinary care should be customized rather than generic. In addition to nutritional services, the clinic provides standard wellness care including vaccinations, medical diagnostics, surgery, and dental treatment for dogs and cats.",1991,,,45.3119823,-94.414326,watkins-veterinary-clinic-watkins-mn,,,4.6,270,ChIJ2zNbd7TjtFIRU4sQiQsTD8s,https://www.google.com/maps/search/?api=1&query=Watkins%20Veterinary%20Clinic&query_place_id=ChIJ2zNbd7TjtFIRU4sQiQsTD8s
Northern Lights Veterinary Service,Dr. Hannah,Physical Therapy/Rehabilitation | Chiropractic,917 Co Rd 480,Marquette,MI,49855,(906) 458-4948,officenorthernlightsvet@gmail.com,http://northernlightsvet.com,DVM,"Dogs, Cats, Horses","Northern Lights Veterinary Service in Marquette, MI provides large animal care for horses, goats, and sheep alongside small animal services for dogs and cats. The practice offers veterinary spinal manipulation therapy across all species, along with equine services including routine care, sports medicine, advanced imaging, emergency care, and power-assisted dentistry. Dr. Lara Stephens-Brown, a 2018 graduate of the University of Minnesota College of Veterinary Medicine with an equine internship background, has been serving the community since 2019 and specializes in equine and canine sports medicine, metabolic disease, and geriatric care. Dr. Hannah Barnard, who graduated with her DVM in 2022, brings focus on equine medicine and herd health including metabolic disease and reproduction management.",,,,46.4665299,-87.4297688,northern-lights-veterinary-service-marquette-mi,,http://static1.squarespace.com/static/637ee52487699e7365899bc6/t/63a47fed5503db0e6ff790fe/1671725037254/NorthernLightsVetServices_Horizontal.png?format=1500w,4.6,10,ChIJaYNa13vhUU0RzVIkDLfZ-b8,https://www.google.com/maps/search/?api=1&query=Northern%20Lights%20Veterinary%20Service&query_place_id=ChIJaYNa13vhUU0RzVIkDLfZ-b8
NewDay Veterinary Care Lake NOna,Dr. Aaron Luckey,Nutritional Therapy,14200 Lake Nona Blvd,Orlando,FL,32824,(407) 634-6621,odessa@newdayvetcare.com,https://newdayvetcare.com,DVM,"Dogs, Cats, Exotics","NewDay Veterinary Care Lake Nona, established in 2002 and located within Pet Paradise resorts in Orlando, provides comprehensive veterinary services for dogs, cats, and exotic pets alongside nutritional therapy. The practice offers routine preventive care including exams, vaccinations, and diagnostics, as well as surgical procedures ranging from dental work to soft tissue surgery. Their approach emphasizes calm, compassionate handling techniques designed to keep pets relaxed during visits. Wellness plans are available on a monthly basis to cover preventive and primary care needs.",2002,,,28.3638628,-81.3111294,newday-veterinary-care-lake-nona-orlando-fl,,https://newdayvetcare.com/wp-content/uploads/2023/02/New-Day-Veterinary-Care-Logo-4C.png,4.4,51,ChIJQ_gAxDCJ3YgRaXX80U0MFZM,https://www.google.com/maps/search/?api=1&query=NewDay%20Veterinary%20Care%20Lake%20NOna&query_place_id=ChIJQ_gAxDCJ3YgRaXX80U0MFZM
Country Lane Veterinary Services,Dr Mc,Nutritional Therapy,15202 E Barre Rd,Albion,NY,14411,(585) 589-9835,imluvgm@yahoo.com,http://countrylaneveterinary.com,DVM,"Dogs, Cats, Horses, Exotics","Country Lane Veterinary Services is a holistic and integrative veterinary practice in Albion, NY. The practice treats dogs, cats, horses, and exotics. Holistic and integrative services include Nutritional Therapy. It holds a 4.7-star rating across 202 Google reviews.",,,,43.1872216,-78.1353762,country-lane-veterinary-services-albion-ny,,,4.7,202,ChIJwWGOPBQI1IkRRKDd43uyNZo,https://www.google.com/maps/search/?api=1&query=Country%20Lane%20Veterinary%20Services&query_place_id=ChIJwWGOPBQI1IkRRKDd43uyNZo
Reston Animal Hospital,Dr. Albert Garcia,Acupuncture,2403 Reston Pkwy,Reston,VA,20191,(703) 860-6100,petmail@restonanimalhospital.com,https://www.restonanimalhospital.com,DVM,"Dogs, Cats, Exotics","Reston Animal Hospital, established in 1974 by Dr. Robert L. Miller, DVM, offers acupuncture alongside conventional veterinary services for dogs, cats, and exotic animals. The practice maintains surgical facilities, ultrasound diagnostics, and in-house laboratory capabilities, with additional partnership arrangements for specialized testing such as biopsies. Services include dental care, spaying and neutering, vaccinations, wellness examinations, behavioral consultations, grooming, and boarding, supported by current medical technology and experienced surgical staff.",1974,,,38.9325452,-77.368162,reston-animal-hospital-reston-va,,,4.1,121,ChIJG0t2oXpItokRxGIY5Mks4uk,https://www.google.com/maps/search/?api=1&query=Reston%20Animal%20Hospital&query_place_id=ChIJG0t2oXpItokRxGIY5Mks4uk
Alma Animal Clinic,"Dr. Green, Dr. Stec, Dr. Zac Phillips",Physical Therapy/Rehabilitation,1915 US-64,Alma,AR,72921,14794307280,info@almaanimalclinic.com,http://www.almaanimalclinic.com,DVM,"Cats, Horses, Exotics","Alma Animal Clinic treats cats, horses, and exotic species including reptiles and small mammals, offering physical therapy and rehabilitation alongside conventional veterinary services. The practice is co-owned by Dr. M. Carl Green (DVM, LSU 1991) and Dr. Zac Phillips (DVM, Oklahoma State 2005), with associate veterinarian Dr. Nicole Stec Phillips (DVM, Oklahoma State 2010) on staff. Dr. Stec emphasizes pain management, rehabilitation therapies, and holistic care approaches in her work with small animals and exotics. The clinic provides both small and large animal services, including laser therapy treatments and surgical care.",,,,35.4877047,-94.1970424,alma-animal-clinic-alma-arkansas,,http://static1.squarespace.com/static/664911bdb926f043dfb28c1a/t/66fc5a8026cdf8730bae3cf6/1727814272355/AAC+Favicon.png?format=1500w,4.6,418,ChIJc6T6BHy4y4cRk1BM8yArqDc,https://www.google.com/maps/search/?api=1&query=Alma%20Animal%20Clinic&query_place_id=ChIJc6T6BHy4y4cRk1BM8yArqDc
Animal Clinic of Buena,Dr. Kevin Ludwig,Nutritional Therapy,3530 Oak Rd,Vineland,NJ,8360,18562136340,animalclinicofbuena@gmail.com,https://www.animalclinicofbuena.com,DVM,"Dogs, Cats, Horses","Animal Clinic of Buena is a small veterinary practice in Buena Vista Township, Vineland, serving dogs and cats with wellness exams, vaccinations, dental care, spay/neuter, and minor medical and surgical services. The practice emphasizes affordable, compassionate care for the South Jersey region, including Cumberland and Atlantic counties. In addition to in-clinic services, they offer online pharmacy access and telemedicine consultation through their patient app.",,,,39.497466,-74.9460777,animal-clinic-of-buena-vineland-new-jersey,,https://animalclinicofbuena.com/files/2024/07/e883d46dec5676a439f5a5dcc1a8637c76244a52_s2_n2_y1.png,4.5,314,ChIJ8SX_R73SwIkRps1XwIv9GCI,https://www.google.com/maps/search/?api=1&query=Animal%20Clinic%20of%20Buena&query_place_id=ChIJ8SX_R73SwIkRps1XwIv9GCI
Pure Balance Holistic Veterinary Svcs,Dr. Thiel,Acupuncture | Laser Therapy | Traditional Chinese Veterinary Medicine | Homeopathy | Nutritional Therapy,8040 East Morgan Trail,Scottsdale,AZ,85258,(602) 551-7505,purebalancevet@gmail.com,http://www.purebalancevet.com/,DVM,Dogs & Cats,"Pure Balance Holistic Veterinary Services in Scottsdale combines acupuncture, laser therapy, chiropractic manipulation, and Chinese herbal medicine with conventional veterinary medicine. Dr. Kerri Thiel, DVM, CVA, CVMMP, founded the practice after earning her veterinary degree from Ohio State University and completing advanced certifications in veterinary acupuncture, herbal medicine, and manual manipulation through Chi University. The practice treats dogs and cats for musculoskeletal conditions, neurological disorders, chronic systemic conditions, and performance enhancement, emphasizing individualized care plans developed in collaboration with traditional veterinarians.",,,,33.5764831,-111.9082337,pure-balance-holistic-veterinary-svcs,,"https://static.wixstatic.com/media/545687_716a6aa961e34e1cb8df850ecb20f9fc~mv2.png/v1/fill/w_392,h_226,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/545687_716a6aa961e34e1cb8df850ecb20f9fc~mv2.png",5,6,ChIJkSXdgfV1K4cRljAVZaB5Cqw,https://www.google.com/maps/search/?api=1&query=Pure%20Balance%20Holistic%20Veterinary%20Svcs&query_place_id=ChIJkSXdgfV1K4cRljAVZaB5Cqw
Creature Comforts Animal Hospital,Dr. Hussey,Acupuncture | Laser Therapy,5741 Sky Pointe Dr,Las Vegas,NV,89130,17026587339,creaturecomfortsah@yourvetdoc.com,http://nwlasvegasvets.com,"CVA, DVM","Dogs, Cats, Exotics","Creature Comforts Animal Hospital in northwest Las Vegas offers acupuncture and laser therapy for dogs, cats, and exotic pets, with at least one veterinarian holding Certified Veterinary Acupuncturist credentials. The hospital provides preventative care, dental services, surgical procedures, and advanced diagnostics alongside its integrative modalities. The practice serves the Centennial Hills and Skye Canyon areas and offers online appointment scheduling and a mobile app for client convenience.",,,,36.2646019,-115.2537193,creature-comforts-animal-hospital-las-vegas-nevada,,,4.6,814,ChIJ8RBhhRPryIARD4xmrzSDmj8,https://www.google.com/maps/search/?api=1&query=Creature%20Comforts%20Animal%20Hospital&query_place_id=ChIJ8RBhhRPryIARD4xmrzSDmj8
Healing Paws Veterinary Rehabilitation,Dr. Jeff Corey,Acupuncture | Nutritional Therapy | Physical Therapy/Rehabilitation | Laser Therapy,1275 Westminster St,Providence,PA,2909,14014537297,armoryah@gmail.com,http://armoryanimalhospital.com,DVM,"Dogs, Cats","Healing Paws Veterinary Rehabilitation, founded by Dr. Jeff Corey (a certified veterinary rehabilitation therapist and certified canine rehabilitation practitioner), operates as part of Armory Animal Hospital in Providence and provides acupuncture, nutritional therapy, physical therapy and rehabilitation, and laser therapy for dogs and cats. The practice combines rehabilitative services with comprehensive preventative and surgical care, with Dr. Corey having established the first full-service veterinary rehabilitation center in Rhode Island in 2005 and expanding to its current location in 2016. The team includes multiple experienced veterinarians and support staff focused on treating patients with individualized, compassionate care.",,,,41.8171407,-71.4301987,healing-paws-veterinary-rehabilitation-providence-rhode-island,,http://armoryanimalhospital.com/wp-content/uploads/2023/05/AAH-HP-logo-lockup.png,,,,
Camden Village Animal Hospital,Dr. Andras Tigyi,Acupuncture,3719 Old Alabama Rd Suite 300 H-I,Johns Creek,GA,30022,(678) 710-9031,frontdesk@camdenvillageanimalhospital.com,https://camdenvillageanimalhospital.com,CVA,"Dogs, Cats, Exotics","Camden Village Animal Hospital in Johns Creek provides comprehensive veterinary care for dogs, cats, and exotic pets including reptiles, small mammals, rodents, and birds. The practice offers acupuncture services through a Certified Veterinary Acupuncturist and maintains a full range of services spanning wellness exams, vaccinations, surgical procedures, pet hospitalization, and emergency care during business hours. Dr. Tigyi is among the veterinary team that delivers medical, surgical, and dental services to pets throughout the Greater Atlanta area.",,,,34.0232206,-84.2514451,camden-village-animal-hospital-johns-creek-ga,,https://camdenvillageanimalhospital.com/wp-content/uploads/2024/04/DSC_9615.jpg,4.8,208,ChIJG58KZfSf9YgR29-BSTIHUCQ,https://www.google.com/maps/search/?api=1&query=Camden%20Village%20Animal%20Hospital&query_place_id=ChIJG58KZfSf9YgR29-BSTIHUCQ
"Stride Canine Rehabilitation & Fitness Center, LLC",Janice McConnell,Nutritional Therapy|Physical Therapy/Rehabilitation | Laser Therapy | Acupuncture,19550 Amber Meadow Drive,Bend,OR,97702,(541) 241-6664,info@stridecaninerehab.com,http://www.stridecaninerehab.com/,"DVM, CCRT, cVMA",Dogs,"Stride Canine Rehabilitation & Fitness Center, LLC is a holistic and integrative veterinary practice in Bend, OR. The practice treats dogs. Holistic and integrative services include Nutritional Therapy, Physical Therapy and Rehabilitation, Laser Therapy, and Acupuncture. Its veterinarians hold credentials including Certified Canine Rehabilitation Therapist (CCRT). It holds a 4.9-star rating across 51 Google reviews.",,,,44.0095301,-121.3445321,stride-canine-rehabilitation-fitness-center-llc,,http://stridecaninerehab.com/wp-content/uploads/2024/03/stride-spot-logo-0522.png,4.9,51,ChIJfdM4s7THuFQRDEcoLWpsVWU,https://www.google.com/maps/search/?api=1&query=Stride%20Canine%20Rehabilitation%20%26%20Fitness%20Center%2C%20LLC&query_place_id=ChIJfdM4s7THuFQRDEcoLWpsVWU
New York Cat Hospital,Dr. Dr Soboroff,Nutritional Therapy,143 Freedom Place @66 Street,New York,NY,10069,12125356369,info@newyorkcathospital.com,https://newyorkcathospital.com,DVM,Cats,"New York Cat Hospital, located on Manhattan's Upper West Side, provides medical and surgical care exclusively for cats. The practice offers vaccinations, wellness exams, pain management, dentistry, geriatric care, and ultrasonography, along with nutritional therapy. Veterinarians Dr. Soboroff and Dr. Gilbert lead the practice, which has earned 4.8 stars across 155 Google reviews.",,,,40.7767839,-73.9885188,new-york-cat-hospital-new-york-new-york,,,4.8,155,ChIJ6bN_tmBYwokRwQwgUjX1RCs,https://www.google.com/maps/search/?api=1&query=New%20York%20Cat%20Hospital&query_place_id=ChIJ6bN_tmBYwokRwQwgUjX1RCs
Portland Clinic of Holistic Health,,Nutritional Therapy | Acupuncture | Herbal Medicine,833 Southwest 11th Avenue,Portland,OR,97205,(503) 294-7070,info@holistichealthpc.com,https://www.holistichealthpc.com?,DVM,Cats|Dogs,"Portland Clinic of Holistic Health is a holistic and integrative veterinary practice in Portland, OR. The practice treats cats and dogs. Holistic and integrative services include Nutritional Therapy, Acupuncture, and Herbal Medicine. It holds a 4.8-star rating across 210 Google reviews.",,,,45.519175,-122.683896,portland-clinic-of-holistic-health,,https://sa1s3optim.patientpop.com/assets/images/provider/photos/2129854.jpg,4.8,210,ChIJUSivTRsKlVQRc6p41epTvPY,https://www.google.com/maps/search/?api=1&query=Portland%20Clinic%20of%20Holistic%20Health&query_place_id=ChIJUSivTRsKlVQRc6p41epTvPY
